file_path,satd_count,satd_text,satd_age_days,satd_change_count
code/core/src/main/java/org/hibernate/hql/ast/QueryTranslatorImpl.java,5,"TODO:this is only needed during compilation .. can we eliminate the instvar? | at some point the generate phase needs to be moved out of here,
because a single object-level DML might spawn multiple SQL DML
command executions.

Possible to just move the sql generation for dml stu | it need it?  Ideally like to see the walker itself given to the delegates directly... | TODO : this is a bit dodgy, come up with a better way to check this (plus see above comment) | even here, if only properties mapped to the \""base table\"" are referenced
in the set and where clauses, this could be handled by the BasicDelegate.
TODO : decide if it is better performance-wise to pe",6891,1
code/core/src/main/java/org/hibernate/hql/ast/SqlGenerator.java,3,"if template is null we just write the function out as it appears in the hql statement | this function has a template -> restore output, apply the template and write the result out
TODO: Downcast to avoid using an interface?  Yuck. | /////////////////////////////////////////////////////////////////////
HACK ALERT !!!!!!!!!!!!!!!!!!!!!!!!!!!!
Attempt to work around \""ghost\"" ImpliedFromElements that occasionally
show up between the",6891,0
code/core/src/main/java/org/hibernate/hql/ast/tree/AssignmentSpecification.java,2,yuck! | TODO : why aren't these the same?,6891,0
code/core/src/main/java/org/hibernate/hql/ast/tree/BinaryArithmeticOperatorNode.java,2,"more specifically : \""datetime [op] ?\""
1) if the operator is MINUS, we really cannot determine
the expected type as either another datetime or
numeric would be valid
2) if the operator is PLUS, the p | TODO : we may also want to check that the types here map to exactly one column/JDBC-type
can't think of a situation where arithmetic expression between multi-column mappings
makes any sense.",6891,0
code/core/src/main/java/org/hibernate/hql/ast/tree/BinaryLogicOperatorNode.java,1,"TODO : this really needs to be delayed unitl after we definitively know all node types
where this is currently a problem is parameters for which where we cannot unequivocally
resolve an expected type",6891,1
code/core/src/main/java/org/hibernate/hql/ast/tree/DotNode.java,3,"yuck! | should indicate that we are processing an INSERT/UPDATE/DELETE
query with a subquery implied via a collection property
function. Here, we need to use the table name itself as the
qualification alias.
 | /////////////////////////////////////////////////////////////////////////////

This is the piece which recognizes the condition where an implicit join path
resolved earlier in a correlated subquery is",6891,0
code/core/src/main/java/org/hibernate/hql/ast/tree/FromClause.java,3,"TODO: not sure about this one | TODO: implement functionality
this might be painful to do here, as the \""join post processing\"" for
the subquery has already been performed (meaning that for
theta-join dialects, the join conditions h | TODO : this is broke for subqueries in statements other than selects...",6891,2
code/core/src/main/java/org/hibernate/hql/ast/tree/FromElement.java,2,"TODO: Figure out a better way to get the FROM elements in a proper tree structure.
If this is not the destination of a many-to-many, add it as a child of the origin. | cannot be sure what to do here.  At the very least, the
safest is to simply not apply any dereference toggling...",6891,0
code/core/src/main/java/org/hibernate/hql/ast/tree/FromElementFactory.java,1,"TODO: always true for now, but not if we later decide to support elements() in the from clause",6891,0
code/core/src/main/java/org/hibernate/hql/ast/tree/FromElementType.java,2,"TODO: Replace this with a more elegant solution. | TODO: Should this really return null?  If not, figure out something better to do here.",6891,0
code/core/src/main/java/org/hibernate/hql/ast/tree/IdentNode.java,2,"An ident node can represent an index expression if the ident
represents a naked property ref
Note: this makes the assumption (which is currently the case
in the hql-sql grammar) that the ident is firs | TODO : should this be an error?",6891,0
code/core/src/main/java/org/hibernate/hql/ast/tree/IndexNode.java,2,"TODO: get SQL rendering out of here, create an AST for the join expressions.
Use the SQL generator grammar to generate the SQL text for the index expression. | TODO: used to be exprNoParens! was this needed?",6891,0
code/core/src/main/java/org/hibernate/hql/ast/tree/IntoClause.java,1,"this is difficult because the hql-sql grammar expects all those node types
to be FromReferenceNodes.  One potential fix here would be to convert the
IntoClause to just use a FromClause/FromElement com",6891,0
code/core/src/main/java/org/hibernate/hql/ast/tree/MethodNode.java,1,TODO:,6891,0
code/core/src/main/java/org/hibernate/hql/ast/tree/SelectClause.java,5,"work around that crazy issue where the tree contains | todo: we should really just collect these from the various SelectExpressions, rather than regenerating here | // NOTE : the isSubQuery() bit is a temporary hack... | TODO: is this a bit ugly? | Need a better way to define the suffixes here...",6891,0
code/core/src/main/java/org/hibernate/hql/ast/util/JoinProcessor.java,1,TODO : or should we return 'containsTableAlias'??,6891,0
code/core/src/main/java/org/hibernate/hql/ast/util/LiteralProcessor.java,2,"TODO: something much better - look at the type of the other expression!
TODO: Have comparisonExpression and/or arithmeticExpression rules complete the resolution of boolean nodes. | TODO : what amount of significant digits need to be supported here?
- from the DecimalFormat docs:
[significant digits] = [minimum integer digits] + [maximum fraction digits]",6891,0
code/core/src/main/java/org/hibernate/hql/ast/util/SessionFactoryHelper.java,2,"Needed the \""clazz_\"" check to work around union-subclasses
TODO : is there a way to tell whether a persister is truly discrim-column based inheritence? | TODO: figure out how this should be set.
/////////////////////////////////////////////////////////////////////////////
This was the reason for failures regarding INDEX_OP and subclass joins on",6891,0
code/core/src/main/java/org/hibernate/hql/ast/util/SyntheticAndFactory.java,1,"however it is probably not the best long-term solution.

At some point we probably want to apply an additional grammar to
properly tokenize this where fragment into constituent parts
focused on the op",6891,0
code/core/src/main/java/org/hibernate/hql/classic/GroupByParser.java,1,"TODO: would be nice to use false, but issues with MS SQL",6891,0
code/core/src/main/java/org/hibernate/hql/classic/OrderByParser.java,1,"TODO: would be nice to use false, but issues with MS SQL",6891,0
code/core/src/main/java/org/hibernate/hql/classic/PathExpressionParser.java,3,"TODO: this class does too many things! we need a different
kind of path expression parser for each of the diffferent
ways in which path expressions can occur | TODO: get SQL rendering out of here | TODO: is there a better way?",6891,0
code/core/src/main/java/org/hibernate/hql/classic/QueryTranslatorImpl.java,3,TODO: cannot use generateSuffixes() - it handles the initial suffix differently. | Must be done here because of side-effect! yuck... | TODO: for some dialects it would be appropriate to add the renderOrderByPropertiesSelect() to other select strings,6891,0
code/core/src/main/java/org/hibernate/hql/classic/SelectParser.java,2,"TODO: arithmetic expressions, multiple new Foo(...) | TODO: would be nice to use false, but issues with MS SQL",6891,0
code/core/src/main/java/org/hibernate/hql/classic/WhereParser.java,3,"We would probably refactor to have LogicParser (builds a tree of simple
expressions connected by and, or, not), ExpressionParser (translates
from OO terms like foo, foo.Bar, foo.Bar.Baz to SQL terms l | ugly hack for cases like \""elements(foo.bar.collection)\""
(multi-part path expression ending in elements or indices) | this is ugly here, but needed because its a subquery",6891,0
code/core/src/main/java/org/hibernate/hql/CollectionSubqueryFactory.java,1,TODO: refactor to .sql package,6891,0
code/core/src/main/java/org/hibernate/hql/QuerySplitter.java,1,TODO: this is one of the ugliest and most fragile pieces of code in Hibernate....,6891,0
code/core/src/main/java/org/hibernate/id/Assigned.java,1,"TODO: cache the persister, this shows up in yourkit",6891,0
code/core/src/main/java/org/hibernate/impl/AbstractQueryImpl.java,1,TODO: maybe call it getRowSelection() ?,6891,0
code/core/src/main/java/org/hibernate/impl/FetchingScrollableResultsImpl.java,1,"TODO : not sure the best way to handle this.
The non-performant way :",6891,0
code/core/src/main/java/org/hibernate/impl/FilterImpl.java,1,"Make sure this is a defined parameter and check the incoming value type
TODO: what should be the actual exception type here?",6891,0
code/core/src/main/java/org/hibernate/impl/SessionFactoryImpl.java,1,TODO: BUG! this currently fails for named queries for non-POJO entities,6891,0
code/core/src/main/java/org/hibernate/impl/SessionFactoryObjectFactory.java,1,TODO: theoretically non-threadsafe...,6891,0
code/core/src/main/java/org/hibernate/impl/SessionImpl.java,7,"todo : need to find a clean way to handle the \""event source\"" role
a seperate classs responsible for generating/dispatching events just duplicates most of the Session methods...
passing around sepera | todo : should this get moved to PersistentContext?
logically, is PersistentContext the \""thing\"" to which an interceptor gets attached? | todo : remove | First, validate all the enabled filters...
TODO: this implementation has bad performance | todo : should seriously consider not allowing a txn to begin from a child session
can always route the request to the root session... | try block is a hack around fact that currently tuplizers are not
given the opportunity to resolve a subclass entity name.  this
allows the (we assume custom) interceptor the ability to
influence this  | todo : look at optimizing these...",6891,1
code/core/src/main/java/org/hibernate/impl/StatelessSessionImpl.java,2,"TODO : can this ever happen??? | TODO: COPY/PASTE FROM SessionImpl, pull up!",6891,0
code/core/src/main/java/org/hibernate/loader/collection/BasicCollectionJoinWalker.java,1,"use its alias here
TODO : is there a better way here?",6891,0
code/core/src/main/java/org/hibernate/loader/criteria/CriteriaJoinWalker.java,1,"TODO: add a CriteriaImplementor interface
this class depends directly upon CriteriaImpl in the impl package...",6891,0
code/core/src/main/java/org/hibernate/loader/criteria/CriteriaLoader.java,1,"TODO: this class depends directly upon CriteriaImpl,
in the impl package ... add a CriteriaImplementor
interface",6891,0
code/core/src/main/java/org/hibernate/loader/criteria/CriteriaQueryTranslator.java,3,"TODO : not so sure this is needed... | should never happen, i think | TODO: use these in methods above",6891,0
code/core/src/main/java/org/hibernate/loader/custom/sql/SQLCustomQuery.java,1,//TODO: Does not consider any other tables referenced in the query,6891,0
code/core/src/main/java/org/hibernate/loader/custom/sql/SQLQueryParser.java,2,"TODO: should \""record\"" how many properties we have reffered to - and if we | TODO: better error message since we actually support composites if names are explicitly listed.",6891,0
code/core/src/main/java/org/hibernate/loader/hql/QueryLoader.java,2,"TODO should we just collect these like with the collections above? | todo : better to handle dynamic filters through implicit DynamicFilterParameterSpecification
see the discussion there in DynamicFilterParameterSpecification's javadocs as to why
it is currently not do",6891,0
code/core/src/main/java/org/hibernate/loader/JoinWalker.java,5,"TODO: when this is the entry point, we should use an INNER_JOIN for fetching the many-to-many elements! | TODO: look at the owning property and check that it
isn't lazy (by instrumentation) | TODO: inefficient | why does this matter? | TODO: unnecessary for databases with ANSI-style joins",6891,0
code/core/src/main/java/org/hibernate/loader/Loader.java,13,"thus if we are after the last physical row, this might be
caused by either:
1) scrolling to the last logical row
2) scrolling past the last logical row
In the latter scenario, the previous logical row | TODO: make this handle multiple collection roles! | TODO: old version did not require hashmap lookup:
keys[collectionOwner].getIdentifier() | would be great to move all this below here into another method that could also be used
from the new scrolling stuff.

Would need to change the way the max-row stuff is handled (i.e. behind an interfac | if we only returned one entity, query by key is more efficient | for arrays, we should end the collection load before resolving
the entities, since the actual array instances are not instantiated
during loading
TODO: or we could do this polymorphically, and have tw | for sets, we should end the collection load after resolving
the entities, since we might call hashCode() on the elements
TODO: or we could do this polymorphically, and have two
different operations im | TODO: can we *always* use the \""null property\"" approach for everything? | TODO: This is assertion is disabled because there is a bug that means the
original owner of a transient, uninitialized collection is not known
if the collection is re-referenced by a different object  | This is not very nice (and quite slow): | use of trim() here is ugly? | TODO: can we limit stored procedures ?! | potential deadlock issues due to nature of code.",6891,0
code/core/src/main/java/org/hibernate/mapping/Column.java,1,"TODO: deprecated, remove eventually",6891,0
code/core/src/main/java/org/hibernate/mapping/Component.java,2,TODO : temporary initial step towards HHH-1907 | todo : remove this once ComponentMetamodel is complete and merged,6891,0
code/core/src/main/java/org/hibernate/mapping/DenormalizedTable.java,1,"wierd implementation because of hacky behavior
of Table.sqlCreateString() which modifies the
list of unique keys by side-effect on some
dialects",6891,0
code/core/src/main/java/org/hibernate/mapping/Index.java,1,"TODO handle supportsNotNullUnique=false, but such a case does not exist in the wild so far",6891,0
code/core/src/main/java/org/hibernate/mapping/OneToMany.java,2,TODO: we could just return all false...,6891,0
code/core/src/main/java/org/hibernate/mapping/OneToOne.java,1,TODO: handle the case of a foreign key to something other than the pk,6891,0
code/core/src/main/java/org/hibernate/mapping/PersistentClass.java,1,TODO: remove use of instanceof!,6891,0
code/core/src/main/java/org/hibernate/mapping/Property.java,3,todo : remove,6891,0
code/core/src/main/java/org/hibernate/mapping/SimpleValue.java,1,"init the table here instead of earlier, so that we can get a quoted table name
TODO: would it be better to simply pass the qualified table name, instead of
splitting it up into schema/catalog/table na",6891,0
code/core/src/main/java/org/hibernate/mapping/Table.java,1,"TODO: add referencedClass to disambiguate to FKs on the same
columns, pointing to different tables",6891,0
code/core/src/main/java/org/hibernate/mapping/UniqueKey.java,1,TODO: improve this hack!,6891,0
code/core/src/main/java/org/hibernate/param/CollectionFilterKeyParameterSpecification.java,1,todo : throw exception?,6891,0
code/core/src/main/java/org/hibernate/param/DynamicFilterParameterSpecification.java,1,todo : throw exception?,6891,1
code/core/src/main/java/org/hibernate/persister/collection/AbstractCollectionPersister.java,7,"TODO: encapsulate the protected instance variables! | workaround, for backward compatibility of sets with no
not-null columns, assume all columns are used in the
row locator SQL | if there is a user-specified loader, return that
TODO: filters!? | TODO: something with formulas... | TODO: copy/paste from insertRows() | TODO: copy/paste from recreate() | TODO: formulas ?",6891,0
code/core/src/main/java/org/hibernate/persister/collection/BasicCollectionPersister.java,1,"we need to determine the best way to know that two joinables
represent a single many-to-many...",6891,0
code/core/src/main/java/org/hibernate/persister/collection/CollectionPersister.java,1,TODO: add owner argument!!,6891,0
code/core/src/main/java/org/hibernate/persister/collection/NamedQueryCollectionInitializer.java,1,TODO: is there a more elegant way than downcasting?,6891,0
code/core/src/main/java/org/hibernate/persister/entity/AbstractEntityPersister.java,27,"Custom SQL (would be better if these were private) | TODO: is this completely correct? | NOTE: this assumes something about how propertySelectFragment is implemented by the subclass!
was toUnqotedAliasStrings( getIdentiferColumnNames() ) before - now tried
to remove that unqoting and miss | NOTE: this assumes something about how propertySelectFragment is implemented by the subclass! | NOTE: this assumes something about how propertySelectFragment is implemented by the subclass!
was toUnqotedAliasStrings( getdiscriminatorColumnName() ) before - now tried
to remove that unqoting and m | TODO : currently we really do not handle ValueInclusion.PARTIAL...
ValueInclusion.PARTIAL would indicate parts of a component need to | TODO: should we use SELECT .. FOR UPDATE? | todo : cache this sql... | TODO: optimize this better! | TODO: should we allow suffixes on these ? | This is really ugly, but necessary: | TODO: skip formulas? | ugly little workaround for fact that createUniqueKeyLoaders() does not handle component properties | TODO: create uk loaders for component properties | TODO: disable batch loading if lockMode > READ? | TODO: eventually, rowIdName[j] | append the SQL to return the generated identifier
TODO: suck into Insert | TODO:  this is kinda slow... | TODO: I am not so sure about the exception handling in this bit! | iterating the result set to determine whether all non-optional
data is present
My initial thoughts on the best way to deal with this would be
to introduce a new SequentialSelect abstraction that actua | TODO: cache this in an instvar | assume that the row was not there since it previously had only null
values, so do an INSERT instead
TODO: does not respect dynamic-insert | TODO: is this really necessary???? | first we need to locate the \""loaded\"" state

Note, it potentially could be a proxy, so perform the location the safe way... | TODO: move to .sql package, and refactor with similar things! | TODO: inexact, what we really need to know is: are any outer joins used? | /////////////////////////////////////////////////////////////////////
TODO : look at perhaps caching this...",6891,1
code/core/src/main/java/org/hibernate/persister/entity/AbstractPropertyMapping.java,3,"TODO: *two* hashmap lookups here is one too many... | TODO: this requires that the collection is defined after the
referenced property in the mapping file (ok?) | TODO : would be great to have a Mapping#hasNonIdentifierPropertyNamedId method",6891,0
code/core/src/main/java/org/hibernate/persister/entity/Joinable.java,1,should this interface extend PropertyMapping?,6891,0
code/core/src/main/java/org/hibernate/persister/entity/JoinedSubclassEntityPersister.java,1,TODO: code duplication with SingleTableEntityPersister,6891,0
code/core/src/main/java/org/hibernate/persister/entity/NamedQueryLoader.java,1,"now look up the object we are really interested in!
(this lets us correctly handle proxies and multi-row
or multi-column queries)",6891,0
code/core/src/main/java/org/hibernate/persister/entity/PropertyMapping.java,1,"TODO: It would be really, really nice to use this to also model components!",6891,0
code/core/src/main/java/org/hibernate/persister/entity/SingleTableEntityPersister.java,2,TODO: code duplication with JoinedSubclassEntityPersister | perhaps not really necessary...,6891,0
code/core/src/main/java/org/hibernate/persister/entity/UnionSubclassEntityPersister.java,5,"SPACES
TODO: i'm not sure, but perhaps we should exclude
abstract denormalized tables? | TODO: include the rowids!!!! | ie. the subquery! yuck! | TODO: move to .sql package!! | TODO: check this....",6891,0
code/core/src/main/java/org/hibernate/property/Dom4jAccessor.java,1,"kinda ugly, but needed for collections with a \"".\"" node mapping",6891,0
code/core/src/main/java/org/hibernate/property/PropertyAccessorFactory.java,6,"TODO: ideally we need the construction of PropertyAccessor to take the following:
1) EntityMode
2) EntityMode-specific data (i.e., the classname for pojo entities)
3) Property-specific data based on t | TODO: this is temporary in that the end result will probably not take a Property reference per-se. | TODO: passing null here, because this method is not really used for DOM4J at the moment
but it is still a bug, if we don't get rid of this! | TODO: need some caching scheme? really comes down to decision
regarding amount of state (if any) kept on PropertyAccessors | todo : this eventually needs to be removed",6891,0
code/core/src/main/java/org/hibernate/proxy/AbstractLazyInitializer.java,1,TODO: perhaps this should be some other RuntimeException...,6891,0
code/core/src/main/java/org/hibernate/secure/HibernatePermission.java,1,TODO!,6891,0
code/core/src/main/java/org/hibernate/sql/Select.java,1,"the outerJoinsAfterWhere needs to come before where clause to properly
handle dynamic filters",6891,0
code/core/src/main/java/org/hibernate/sql/SelectFragment.java,1,"TODO: eventually put this back in, once we think all is fixed",6891,0
code/core/src/main/java/org/hibernate/sql/Template.java,2,TODO: make this a bit nicer | Yuck:,6891,0
code/core/src/main/java/org/hibernate/stat/StatisticsImpl.java,1,TODO: we should provide some way to get keys of collection of statistics to make it easier to retrieve from a GUI perspective,6891,0
code/core/src/main/java/org/hibernate/tuple/component/ComponentMetamodel.java,2,TODO : will need reference to session factory to fully complete HHH-1907 | cached for efficiency...,6891,0
code/core/src/main/java/org/hibernate/tuple/component/Dom4jComponentTuplizer.java,1,"TODO: currently we don't know a SessionFactory reference when building the Tuplizer
THIS IS A BUG (embedded-xml=false on component)
TODO : fix this after HHH-1907 is complete",6891,0
code/core/src/main/java/org/hibernate/tuple/component/PojoComponentTuplizer.java,1,"TODO: here is why we need to make bytecode provider global :(
TODO : again, fix this after HHH-1907 is complete",6891,0
code/core/src/main/java/org/hibernate/tuple/entity/AbstractEntityTuplizer.java,1,TODO: redesign how PropertyAccessors are acquired...,6891,0
code/core/src/main/java/org/hibernate/tuple/entity/DynamicMapEntityTuplizer.java,1,TODO: design new lifecycle for ProxyFactory,6891,0
code/core/src/main/java/org/hibernate/tuple/entity/EntityMetamodel.java,1,TODO: this disables laziness even in non-pojo entity modes:,6891,0
code/core/src/main/java/org/hibernate/tuple/entity/PojoEntityTuplizer.java,4,"todo : YUCK!!! | TODO : YUCK!!!  finx after HHH-1907 is complete | TODO: need to make the majority of this functionality into a top-level support class for custom impl support | TODO: if we support multiple fetch groups, we would need
to clone the set of lazy properties!",6891,1
code/core/src/main/java/org/hibernate/type/AbstractBynaryType.java,1,is this really necessary?,6891,0
code/core/src/main/java/org/hibernate/type/AbstractType.java,2,"TODO: this is very suboptimal for some subclasses (namely components),
since it does not take advantage of two-phase-load | not really necessary, I guess...",6891,0
code/core/src/main/java/org/hibernate/type/AnyType.java,4,"TODO: entities CAN be compared, by PK and entity name, fix this! | TODO: terrible implementation! | TODO: is this right?? | TODO!!!",6891,0
code/core/src/main/java/org/hibernate/type/ArrayType.java,1,TODO: proxies!,6891,0
code/core/src/main/java/org/hibernate/type/AssociationType.java,1,"TODO: move these to a new JoinableType abstract class,
extended by EntityType and PersistentCollectionType:",6891,0
code/core/src/main/java/org/hibernate/type/CollectionType.java,8,"worrying about proxies is perhaps a little bit of overkill here... | for DOM4J \""collections\"" only
TODO: it would be better if this was done at the higher level by Printer | This solution would allow us to eliminate the owner arg to disassemble(), but
what if the collection was null, and then later had elements added? seems unsafe | This just handles a particular case of component
projection, perhaps get rid of it and throw an exception | NOTE VERY HACKISH WORKAROUND!! | TODO: can this case really occur?? | TODO: does not work for EntityMode.DOM4J yet! | if the original is a PersistentCollection, and that original
was not flagged as dirty, then reset the target's dirty flag
here after the copy operation.
</p>
One thing to be careful of here is a \""bar",6891,1
code/core/src/main/java/org/hibernate/type/ComponentType.java,3,"TODO | note that this implementation is kinda broken
for components with many-to-one associations | TODO!!!!!!!",6891,0
code/core/src/main/java/org/hibernate/type/CompositeCustomType.java,1,TODO!!!!!!!,6891,0
code/core/src/main/java/org/hibernate/type/EmbeddedComponentType.java,1,"TODO: Yuck! This is not quite good enough, it's a quick
hack around the problem of having a to-one association
that refers to an embedded component:",6891,0
code/core/src/main/java/org/hibernate/type/EntityType.java,3,"TODO: entities CAN be compared, by PK, fix this! -> only if/when we can extract the id values.... | TODO: this is a bit arbitrary, expose a switch to the user? | TODO: implement caching?! proxies?!",6891,0
code/core/src/main/java/org/hibernate/type/ListType.java,1,TODO: proxies!,6891,0
code/core/src/main/java/org/hibernate/type/ManyToOneType.java,1,"TODO: currently broken for unique-key references (does not detect
change to unique key property of the associated object)",6891,0
code/core/src/main/java/org/hibernate/type/MapType.java,1,TODO: proxies!,6891,0
code/core/src/main/java/org/hibernate/type/MetaType.java,1,TODO!,6891,0
code/core/src/main/java/org/hibernate/type/OneToOneType.java,1,TODO: this is kinda inconsistent with CollectionType,6891,0
code/core/src/main/java/org/hibernate/type/SpecialOneToOneType.java,2,"TODO: copy/paste from ManyToOneType | TODO: currently broken for unique-key references (does not detect
change to unique key property of the associated object)
the owner of the association is not the owner of the id",6891,0
code/core/src/main/java/org/hibernate/type/WrapperBinaryType.java,1,TODO find a decent name before documenting,6891,0
code/core/src/main/java/org/hibernate/util/Cloneable.java,2,"release the jdk internal caches everytime to ensure this
plays nicely with destroyable class-loaders",6891,0
code/core/src/main/java/org/hibernate/util/ExternalSessionFactoryConfig.java,1,Its the listener instance (or better be),6891,0
code/core/src/main/java/org/hibernate/util/ReflectHelper.java,1,TODO: this dependency is kinda Bad,6891,0
code/core/src/main/java/org/hibernate/util/StringHelper.java,2,"Impl note: takes advantage of the fact that an escpaed single quote
embedded within a quote-block can really be handled as two seperate
quote-blocks for the purposes of this method...",6891,0
code/jmx/src/main/java/org/hibernate/jmx/StatisticsService.java,1,"TODO: We probably should have a StatisticsNotPublishedException, to make it clean",6891,0
code/testing/src/main/java/org/hibernate/junit/functional/FunctionalTestClassTestSuite.java,2,"todo : we could also centralize the skipping of \""database specific\"" tests here
instead of duplicating this notion in AllTests and DatabaseSpecificFunctionalTestCase.
as a test gets added, simply che | disallow rebuilding the schema because this is the last test
in this suite, thus it is about to get dropped immediately
afterwards anyway...",6891,0
code/testsuite/src/test/java/org/hibernate/test/cache/BaseCacheProviderTestCase.java,1,FIXME don't know what to test here,6891,0
code/testsuite/src/test/java/org/hibernate/test/connections/Silly.java,1,$Id: Silly.java 9595 2006-03-10 18:14:21Z steve.ebersole@jboss.com $,6891,0
code/testsuite/src/test/java/org/hibernate/test/criteria/CriteriaQueryTest.java,1,".setFetchMode(\""enrolments.course\"", FetchMode.JOIN) //TODO: would love to make that work...",6891,0
code/testsuite/src/test/java/org/hibernate/test/cut/MonetoryAmountUserType.java,1,TODO: improve,6891,0
code/testsuite/src/test/java/org/hibernate/test/dialect/functional/cache/SQLFunctionsInterSystemsTest.java,1,trivial hack to test properties with arrays.,6891,0
code/testsuite/src/test/java/org/hibernate/test/discriminator/DiscriminatorTest.java,1,TODO: make this work:,6891,0
code/testsuite/src/test/java/org/hibernate/test/entitymode/dom4j/basic/Dom4jTest.java,1,"TODO : still need to figure out inheritence support within the DOM4J entity-mode
",6891,0
code/testsuite/src/test/java/org/hibernate/test/FailureExpectedCollector.java,1,todo : need to come up with a new scheme to do this...,6891,0
code/testsuite/src/test/java/org/hibernate/test/generated/TriggerGeneratedValuesWithCachingTest.java,1,"currently have only defined triggers for oracle...
TODO : add more triggers for dialects which allow mods in triggers...",6891,0
code/testsuite/src/test/java/org/hibernate/test/generated/TriggerGeneratedValuesWithoutCachingTest.java,1,"currently have only defined triggers for oracle...
TODO : add more triggers for dialects which allow mods in triggers...",6891,0
code/testsuite/src/test/java/org/hibernate/test/generatedkeys/select/SelectGeneratorTest.java,1,TODO : need to determine appropriate physical generation strategies for select-generator testing on other databases...,6891,0
code/testsuite/src/test/java/org/hibernate/test/hql/ASTParserLoadingTest.java,3,"(1) From MapTest originally...
(2) Was then moved into HQLTest...
(3) However, a bug fix to EntityType#getIdentifierOrUniqueKeyType (HHH-2138)
caused the classic parser to suddenly start throwing exce | TODO : setEntity() currently will not work here, but that would be *very* nice
does not work because the corresponding EntityType is then used as the \""bind type\"" rather
than the \""discovered\"" AnyTy | todo the following is not supported",6891,0
code/testsuite/src/test/java/org/hibernate/test/hql/BulkManipulationTest.java,2,"TODO : not so sure this should be allowed.  Seems to me that if they specify an alias,
property-refs should be required to be qualified. | workaround awesome HSQLDB \""feature\""",6891,0
code/testsuite/src/test/java/org/hibernate/test/hql/EJBQLTest.java,1,todo the following is not supported,6891,0
code/testsuite/src/test/java/org/hibernate/test/hql/HqlParserTest.java,2,"Super evil badness... a legitimate keyword! | Okay, now this is getting silly.",6891,0
code/testsuite/src/test/java/org/hibernate/test/hql/HQLTest.java,23,"TODO: broken SQL
steve (2005.10.06) - this is perfect SQL, but fairly different from the old parser
tested : HSQLDB (1.8), Oracle8i | TODO: broken SQL | TODO: new parser generates unnecessary joins (though the query results are correct) | TODO: broken on dialects with theta-style outerjoins:
steve (2005.10.06) - this works perfectly for me on Oracle8i | TODO: this breaks on dialects with theta-style outerjoins:
steve (2005.10.06) - this works perfectly for me on Oracle8i | Instead of doing the pre-processor trick like the existing QueryTranslator, this
is handled by MethodNode.
steve (2005.10.06) - this works perfectly for me on Oracle8i
TODO: broken on dialects with th | TODO: broken on dialects with theta-style joins
/old parser had a bug where the collection element was not included in return types!
steve (2005.10.06) - this works perfectly for me on Oracle8i | old parser had a bug where the collection element was not returned!
TODO: broken on dialects with theta-style joins
steve (2005.10.06) - this works perfectly for me on Oracle8i | test for HHH-557,
TODO : this passes regardless because the only difference between the two sqls is one extra comma
(commas are eaten by the tokenizer during asserTranslation when building the token m | only regress against non-scalar forms as there appears to be a bug in the classic translator
in regards to this issue also.  Specifically, it interprets the wrong return type, though it gets
the sql \ | these are both broken, a join that belongs in the subselect finds its way into the main query | 2004-06-27 [jsd] Recognize 'is null' properly.  Generate 'and' and 'or' as well. | would be nice to have: | TODO: the join in the subselect also shows up in the outer query! | todo : additional desired functionality | the old parser could handle these correctly
 | This test causes failures on theta-join dialects because the SQL is different.  The old parser
duplicates the condition, whereas the new parser does not.  The queries are semantically the
same however | TODO: The classic QT generates lots of extra parens, etc. | NOTE: This test is not likely to generate the exact SQL because of the where clause.  The synthetic
theta style joins come out differently in the new QT.
From FooBarTest.testQuery()
Missing the foo2_  | From MultiTableTest.testQueries()
TODO: This produces the proper from clause now, but the parens in the where clause are different. | TODO: The old QT generates the discriminator and the theta join in a strange order, and with two extra sets of parens, this is okay, right? | The old translator generates the theta join before the condition in the sub query.
TODO: Decide if we want to bother generating the theta join in the same order (non simple).",6891,0
code/testsuite/src/test/java/org/hibernate/test/hql/QueryTranslatorTestCase.java,2,"Create an instance of HqlToken, so that it will have an entry point outside the package.  This
will stop IDEA's code inspector from suggesting that HqlToken should be package local. | for \""better reporting\"" purposes, make sure both result sets are fully exhausted",6891,0
code/testsuite/src/test/java/org/hibernate/test/idgen/enhanced/OptimizerUnitTest.java,1,once to initialze state,6891,0
code/testsuite/src/test/java/org/hibernate/test/joinedsubclass/JoinedSubclassTest.java,1,TODO: make this work:,6891,0
code/testsuite/src/test/java/org/hibernate/test/legacy/ComponentNotNull.java,1,"I've flatten several components in one class, this is kind of ugly but
I don't have to write tons of classes",6891,0
code/testsuite/src/test/java/org/hibernate/test/legacy/FooBarTest.java,3,&& !(dialect instanceof MckoiDialect) | yuck!!,6891,0
code/testsuite/src/test/java/org/hibernate/test/legacy/SQLFunctionsTest.java,1,trivial hack to test properties with arrays.,6891,0
code/testsuite/src/test/java/org/hibernate/test/legacy/SQLLoaderTest.java,1,TODO: compositeid's - how ? (SingleSeveral.hbm.xml test),6891,0
code/testsuite/src/test/java/org/hibernate/test/mappingexception/MappingExceptionTest.java,1,"TODO: String.class result in npe, because no classloader exists for it",6891,0
code/testsuite/src/test/java/org/hibernate/test/proxy/ProxyTest.java,1,problem on HSQLDB (go figure),6891,0
code/testsuite/src/test/java/org/hibernate/test/sql/hand/MonetaryAmount.java,2,TODO: This would actually require some currency conversion magic | TODO: This requires some conversion magic and is therefore broken,6891,0
